Title,Ingredients,Steps,Loves,URL,Bahan
Mi goreng telur tepung,1 bks indomie goreng--1 butir telur ayam--1 bngkus tepung bumbu sajiku (kemasan kecil)--Secukupnya minyak goreng--,"Rebus mi,seperti membuat mi goreng instant ya,(rebus mi sampai matang,tiriskan,campur semua bumbu nya?tunggu mi dingin ya/gak panas--Masukan ke dalam telur yg sudah di kocok lepas,--Kemudian gulingkan mi yg sudah di lumuri telur tadi ke tepung serbaguna sampai tidak menempel lagi ke yg lain,lalu goreng deh...--Selamat mencoba--",10,/id/resep/4033884-mi-goreng-telur-tepung,"ayam, telur, tepung, minyak"
Gule kambing,"500 gr daging kambing, tulang-tulang--2 lembar daun salam--4 lembar daun jeruk--5 cm kayu manis--2 batang batang sereh, digeprek--secukupnya Air--Minyak goreng untuk menumis--Cabe rawit merah, kalo mau pedes (optional)--secukupnya Gula garam--Penyedap rasa (optional)--200 ml santan kental (saya pake sun kara yg kecil @65ml 2bks)--Bumbu halus :--10 siung bawang merah--5 siung bawang putih--2 ruas kunyit--2 ruas jahe--5 butir kemiri--1 butir biji pala--1 sdt lada bubuk--1 sdm ketumbar bubuk--6 buah cabe merah keriting--Pelengkap :--Acar timun--Bawang merah goreng--","Cuci daging kambing dkk. Rebus sebentar. Mendidih, angkat cuci bersih buang airnya.--Rebus air sampai mendidih, masukkan daging rebus tadi, bersama daun salam, daun jeruk, kayu manis. Rebus sampai mendidih lagi.--Tumis batang sereh hingga harum, masukkan bumbu yang sudah dihaluskan tadi, masak sampai matang dan harum, tambahkan sedikit air rebusan daging. Masak lagi sampai mendidih.--Tuang bumbu yang sudah ditumis tadi kedalam panci rebusan daging, aduk rata, masukkan gulgar, penyedap rasa, tes rasa, aduk lagi. Biarkan sampai mendidih dan daging menjadi empuk. Masukkan cabe rawit jika ingin rasa lebih pedas.--Setelah daging empuk dan mendidih, masukkan santan kental, aduk sebentar biarkan mendidih lagi.--Matikan kompor siap dihidangkan.--",27,/id/resep/3301433-gule-kambing-kitaberbagi,"bawang putih, bawang merah, daun salam, sereh, cabe, rawit, minyak, ketumbar, bubuk, garam, gula, jahe, kunyit, daun jeruk, lada, santan, kemiri, penyedap, timun, daging, kambing"
Lento Tahu,"1,5 kotak tahu--1 telor ayam--1,5 sdm terigu--2 cabe kecil--1 cabe merah besar--Secukupnya daun bawang merah (godong brambang)--sesuai selera Garam--Merica bubuk--Ketumbar bubuk--Masako--",Garam dan cabe haluskan. Setelah itu bumbu bubuknya di campur merata--Bersihkan tahu dan siap untuk di haluskan beserta bumbunya--Tambahkan terigu. Campur hingga merata--Cek rasa. Setelah dirasa pas. Masukkan telur. Aduk merata.--Syiiiiaaap untuk di goreng.--Tips saja. Goreng nya pakai api kecil saja ya. Supaya gurihnya krenyeeess dan awet.--Semoga Manfaat--,8,/id/resep/4322657-lento-tahu,"ayam, terigu, bawang merah, daun bawang, cabe, ketumbar, bubuk, merica, garam, tahu, telor"
Pecel Sayur & Tempe Mendoan,1 ikat kangkung--Toge--Kol--Kacang panjang--Timun--Bumbu pecel instan--6 buah cabe rawit merah--secukupnya Air panas--Pelengkap :--Bawang goreng--Tempe mendoan--,"Rebus semua sayuran, tp jgn terlalu matang--Ulek bumbu pecel dgn cabe rawit, larutkan dgn air panas--Tata sayuran yg sudah direbus kedalam piring.. Siram dgn bumbu pecel--Taburi bawang goreng & tambahkan tempe mendoan--Simple.. Tapi raos😄 selamat mencoba--",8,/id/resep/1842963-pecel-sayur-tempe-mendoan,"cabe, rawit, tempe, kacang,  air , bawang goreng, timun"
Daging Kambing Saus Teriyaki,250 gram daging kambing yang sudah direbus hingga matang--3 sdm saos teriyaki--1 sdt garam--1/4 sdt lada--1/2 bawang bombay--3 siung bawang putih--1 siung bawang merah--1 batang bawang pre--1 sdm kecap--550 ml air--3 sdm minyak goreng--,"Iris kecil kecil bawang bawang tadi--Tumis bawang merah dan putih sampai harum--Masukkan bawang bombay tumis sampai harum--Masukkan daging lalu tumis 2 menit--Masukkan daun bawang dan tumis hingga harum--Masukkan air dan bumbu bumbu lalu aduk hingga merata. Sekaligus mencicipi air yg telah bercampur bumbu, silahkan atur bumbunya sesuai selera.--Ungkep atau tutup wajan hingga airnya tinggal sedikit dan agak mengental. Maka sudah siap dihidangkan--",7,/id/resep/3288118-daging-kambing-saus-teriyaki-kitaberbagi,"bawang putih, bawang merah, minyak, garam, bawang bombay, lada, saos, kecap, saos, daging, kambing"
Briani russmandi,2 kg daging kambing--5 cup basmati (beras arab) cuci bersih--3 buah bawang bombay--bumbu halus :--8 siung bawang. merah--8 siung bawang. putih--1 ruas kunyit--1 ruas jahe--1 sdt jinten sangrai--1 sdt lada sangrai--1 btg kayu manis--3 biji cengkeh--3 biji kapolaga--1 sct kaldu bubuk sapi--secukupnya garam--,Cuci bersih kambing rebus di panci ukiran sedang hingga kluar buih ampas buang hingga bersih.--Klo sudah air rebusan bersih dr buih masukan sedikit garam dan 1 buah bawang bombay iris.--Tumis bumbu halus masukan jinten dan lada cengkeh kapolaga kayu manis masukan kaldu bubuk icip air klo garam dah pas. Masukkan basmati atw beras arab ke dlm panci aroni nasi sprti aron nasi biasa trs dia aduk y biar bwahnya g gosong.--Klo dah abis airny masukkan beras dlm kukusan bersama daging. Kukus slama 20 mnt kurg lebih.--Kluatkan daging goreng daging dgn srdikit minyak agar harum.--N taraa.. Rus mandi siap di hidangkan.. Dgn taburan bawang. Goreng acar n sambal goreng--,6,/id/resep/2768867-briani-russmandi,"bubuk, garam, jahe, kunyit, kaldu, bawang bombay, lada, sapi, daging, cengkeh, beras, kambing, jinten"
Krengsengan Kambing,"250 g daging Kambing--1 gelas air (kurleb)--3 sdm kecap manis/1 sach--1/2 sdm saus tiram (boleh skip)--1 sdt dark soy sauce (opsional)--1 buah tomat--1 buah cabe merah besar (opsional)--1 sdm bawang goreng--Bumbu halus:--4 buah bawang merah--3 siung bawang putih--Cabe rawit--Merica--Garam, gula--","Bungkus daging dg daun pepaya 30-60 menitan. Cuci bersih dan potong sesuai selera.--Campur kecap2an dan bumbu halus dg daging. Aduk rata. Diamkan sebentar agar bumbu meresap.--Panaskan wajan dg sedikit minyak goreng, tuang daging beserta bumbunya dan aduk rata. Tambahkan air dan biarkan hingga air hampir habis. Tes rasa dan keempukkan daging. Masukkan tomat dan biarkan hingga layu.--Angkat dan sajikan dg taburan bawang goreng.--",34,/id/resep/3281338-krengsengan-kambing-simple-kitaberbagi,"bawang putih, bawang merah, cabe, rawit, merica, garam, gula,  air , saus, tiram, kecap, bawang goreng, tomat, daging, kambing"
Tongseng Kambing Emak,"1 kg daging kambing campur tulang, potong 2x2 cm--1/4 buah kol putih--4 buah tomat besar potong 6--2 batang daun bawang, iris halus--50 gram cabai rawit hijau--1 liter air untuk merebus atau secukupnya--Bumbu Halus:--6 siung bawang putih--8 siung bawang merah--3 buah cabai merah keriting atau lebih--1 sendok teh merica bubuk--4 butir kemiri sangrai--1,5 sdt ketumbar bubuk--1/4 sdt jinten bubuk--1/2 sdt pala bubuk--secukupnya minyak untuk menumis--Bumbu lain:--10 lembar daun jeruk purut, sobek kasar--4 lembar daun salam--2 batang sere, memarkan--4 cm lengkuas, memarkan--2 cm jahe, kupas, memarkan--2 batang kecil kayumanis--4 buah kapulaga--2 buah kembang lawang/pekak--6 biji cengkeh--2,5 sdm gula jawa, sisir halus--secukupnya garam--2 sdm kecap manis--","Tumis bumbu halus dan bumbu lainnya, kecuali garam dan kecap, sampai harum. Masukkan daging kambing, aduk hingga berubah warna.--Tambah air sedikit demi sedikit. supaya daging cepat empuk. masak dengan api kecil.--Jika menggunakan panci tekan (pressure cooker), cukup 15 menit supaya daging tidak terlalu hancur, asal empuk.--Jika daging sudah empuk, masukan kol, tomat, garam, kecap manis, cabai rawit hijau dan irisan daun bawang. Koreksi rasa sesuai selera.--Sajikan dengan taburan bawang goreng.--Selamat menikmati.--",8,/id/resep/1727228-tongseng-kambing-emak,"bawang putih, bawang merah, daun salam, daun bawang, cabai, rawit, minyak, ketumbar, bubuk, merica, garam, gula, jahe, daun jeruk,  air , kecap, lengkuas, kemiri, tomat,  kol , daging, cengkeh, kambing, jinten, kapulaga"
Kambing Bakar Mentega Sambal Kecap,500 gram Daging kambing--1 liter air--2 lembar daun salam--1 batang serai memarkan--1 ruas lengkuas memarkan--3 sdm mentega(dapat juga menggunakan margarin)--5 sdm kecap untuk memoles--Bumbu yang dihaluskan:--6 siung bawang merah--4 siung bawang putih--1 ruas jahe--1 ruas kunyit--1 sdt Ketumbar--1 sdt Jinten--2 lembar daun salam--2 lembar daun jeruk--1 batang serai yg dimemarkan--1 ruas lengkuas yg dimemarkan--Bahan Sambal:--Secukupnya Kecap manis--sesuai selera Cabe rawit (iris tipis)--1 buah Bawang merah (iris tipis)--1 buah Tomat merah (iris tipis)--secukupnya Garam--Ket: Semua bahan sambal dicampur jadi satu--,"Rebus air hingga mendidih setelah mendidih masukkan daging kambing beserta dg rempah daun masak kurang lebih 30 menit.--Tumis bumbu yg dihaluskan--Setelah 30 menit angkat daging kambing lalu potong-potong bentuk dadu.Lalu campurkan dengan bumbu yang telah di tumis tadi.lalu diamkan sebentar agar bumbu meresap.--Siapkan alat untuk membakar(disini sy menggunakan pemanggang yg terbuat dar batu).Setelah itu oles dengan mentega setelah panas masukkan daging susun diatas alat pemanggang,setelah sisi bawahnya berwarna kecoklatan lalu balik satu sisi nya setelah itu sisi atasnya dioles dengan mentega dan kecap secara bergantian,lalu balik lagi sisi yg lainnya lalu lakukan hal yang sama.setelah matang lalu sajikan bersama sambal kecap nya...--Selamat Mencoba....--",22,/id/resep/2785153-kambing-bakar-mentega-sambal-kecap,"bawang putih, bawang merah, daun salam, serai, cabe, rawit, ketumbar, garam, jahe, kunyit, daun jeruk, mentega, kecap, lengkuas, tomat, margarin, daging, kambing, jinten"
Sambel Goreng Udang Kentang &Telur puyuh,"1/4 kentang potong dadu--1 ons udang bersihkan--6 bj telur puyuh rebus, kupas--Bumbu Halus:--3 siung bawang putih--5 siung bawang merah--2 bj kemiri--5 cabe merah besar--1/2 ruas jari jahe--3 cabe rawit--bahan tumisan:--1 lbr daun jeruk--1 lbr daun salam--6-8 sdm minyak goreng--1 ruas jari lengkuas geprek--bahan pelengkap:--1/2 bks masako--1 sdt garam--1 sdt gula--","Tumis bumbu halus bersama bahan tumisan hingga berubah warna dn bauny tidak langu--Stelah itu tambahkan air secukupny tunggu hingga mendidih masukkan udang telur puyuh dan kentang juga bahan pelengkap--Aduk hingga rata sesekali ya,koreksi rasa, aduk jangan terlalu sering, hingga air habis--Taraaaa... gampang kan,, selesai deh,,--",16,/id/resep/3957522-sambel-goreng-udang-kentang-telur-puyuh,"bawang putih, telur, bawang merah, daun salam, cabe, rawit, minyak, garam, gula, jahe, daun jeruk, udang, lengkuas, kemiri, puyuh"
Telur orak-arik,2 buah telur ayam--secukupnya Kol--secukupnya Wortel--secukupnya Daun bawang--secukupnya Seledri--Garam--Gula pasir--Bawang merah--Bawang putih--Minyak goreng--Lada bubuk--,"Bersihkan sayuran dan potong sayuran kecil-kecil--Rebus kol dan wortel yang sudah dipotong--Kocok telur dan goreng orak-arik, sisihkan--Tumis bawang merah dan putih sampai harum, masukan sayuran dan telur.--Beri gula pasir, garam dan lada bubuk. Cek rasa--Angkat dan siap disajikan--",43,/id/resep/4316914-telur-orak-arik,"ayam, bawang putih, telur, bawang merah, daun bawang, minyak, bubuk, garam, gula, lada, seledri, wortel"
Sinom Tempe,"3 kotak tempe--3 genggam daun sinom muda--Secukupnya laos, geprek--Secukupnya cabe rawit, iris--🍲bumbu uleg🍲:--4 siung bawang merah--2 siung bawang putih--1 btr kemiri--Secukupnya garam--","Didihkan air secukupnya. Masukkan bumbu uleg+sinom (yg diuleg kasar), laos, cabe.--Masukkan tempe (potong sesuai selera)--Tunggu, smp bumbu meresap ke tempe..pk feeling aja ya😊😊..--Selesai..slmt mncoba..👏👏--",9,/id/resep/3983384-sinom-tempe,"bawang putih, bawang merah, cabe, rawit, garam, tempe, kemiri"
Oyong Tahu Sederhana,"2 buah oyong--Tahu--3 bawang putih--1 wortel--Daun bawang--Gula, garam, no msg--","Siapkan dan cuci bersih bahan-bahan diatas--Potong oyong, potong wortel, iris daun bawang--Potong dadu tahu. Kemudian geprek bawang putih--Panaskan air. Masukan bawang putih yang sudah digeprek--Masukan daun irisan daun bawang dan potongan tahu--Kemudian masukan wortel, tunggu sampai sedikit empuk lalu masukan oyong--Tambah gula pasir, garam, dan koreksi rasa--Utk lebih gurih bisa ditaburi bawang merah goreng ya bundsss 😀--",8,/id/resep/4042168-oyong-tahu-sederhana,"bawang putih, daun bawang, garam, gula, wortel, tahu"
Tumis tauco cabe gendot & tahu,1/2 kg cabe gendot--1 bungkus tahu putih (sy beli yg 1 bungkus isi 5 biji)--10 buah cabe rawit merah--5 buah cabe merah keriting--5 siung bawang putih--7 siung bawang merah--1 buah bawang bombay (pilih yg kecil aja y bunda)--1 ruas lengkuas (sebesar jari jempol dewasa)--2 lembar daun salam--5 sendok makan tauco--2 buah tomat--1 sendok makan kecap manis--1 sendok makan saus tiram (sy pke yg cap panda krn lbh enk)--secukupnya Garam--secukupnya Penyedap rasa--secukupnya Gula putih--,"Potong"" cabe gendot menjadi 4 bagian klo yg besar,klo yg kecil 2 bagian aja.sisihkan--Potong"" tahu putih sesuai selera y bunda lalu goreng,jgn terlalu kering--Iris cabe rawit,cabe merah kriting,bawang putih,bawang merah,lengkuas,tomat,bawang bombay.--Tumis bawang merah & bawang bombay hingga harum.lalu masukan cabe rawit dan cabe merah keriting jg lengkuas sampai layu.tambahkan tauco,kecap manis,saus tiram,aduk rata.--Klo sudah mengeluarkan aroma tauco dan agak berminyak masukan cabe gendot,tahu yg sudah digoreng,tomat,garam, daun salam, gula putih,penyedap rasa secukupnya.aduk rata dan tambahkan air sedikit.--Klo sudah cabe gendot sedikit layu dan air sudah menyusut kering koreksi rasa lalu angkat dan siap untuk disantap.--Cabe gendotnya jgn terlalu layu y bunda,biar ttp kriyuk & rasa cabe gendot'y g berubah.tp sesuaikan jg sich sm selera bunda & keluarga--",8,/id/resep/4269019-tumis-tauco-cabe-gendot-tahu,"bawang putih, bawang merah, daun salam, cabe, rawit, garam, gula,  tahu , bawang bombay, saus, tiram, kecap, lengkuas, tomat, penyedap, tahu"
Bandeng presto bumbu rujak,"3 ekor bandeng presto, cuci bersih. Kadang msh ada sisik di ekor--10 bh tomat--6 lbr daun kedondong, sy skip gak punya--Bumbu halus :--150 gr bawang merah--6 siung bawang putih--100 gr cabe merah plus rawit merah sesuaiin selera--3 btr kemiri--1 sdm gula merah atau sesuai selera--Sejempol kunyit--12 lbr Daun salam--Garam--Secukupnya daun pisang untuk membungkus--","Haluskan semua bumbu kecuali cabe, tomat dan daun""an. Tambahkan gula dan garam lalu koreksi rasa--Ambil selembar daun, alasi dengan daun salam, beri tomat lalu bumbu halus. Taruh bandeng diatasnya, lumuri kembali dgn bumbu halus, beri tomat dan daun salam. Bungkus, lalu sisihkan. Kalo pake daun kedondong pasti lebih sedepppp tp gak tau kmana nyarinya--Sisa bumbu halus tadi, tambahin cabe lalu haluskan bersama. Sisakan beberapa rawit merah utuh.--Ambil selembar daun, alasi dgn daun salam, tomat iris, bumbu, bandeng, tomat, rawit utuh, bumbu, daun salam. Bungkus. Lakukan sampai selesai--Kukus selama 30 menit. Bakar sebentar saat mau disajikan--Sampek ke duri""nya juga bisa dimakan lhoo--",27,/id/resep/4346628-bandeng-presto-bumbu-rujak,"bawang putih, bawang merah, daun salam, cabe, rawit, garam, gula, kunyit, kemiri, tomat, daun pisang, bandeng"
Tahu balik isi cireng,8 sdm tepung sagu/ tapioka--1 sdm tepung maizena--1 sdm lada bubuk--1/2 sdm garam--1 sdt kaldu bubuk--1 bungkus Tahu kulit--1 gelas air biasa--,Belah tahu kulit kemudian dibalik--Campurkan semua tepung dan bumbu jadi satu.. Kemudian tambahkan air... Buatlah adonan encer seperti susu--Lalu panaskan adonan diatas kompor sambil diaduk sampai mengental seperti mainan playdoh atau slime.. Hahaha...--Kemudia isi tahu yang sudah dibalik dengan adonan yang sudah dimasak--Goreng sampai kering... Lalu angkat dan tiriskan...--Jadi deh.. Selamat mencoba...--Cocok loh jadi cemilan--,13,/id/resep/4269660-tahu-balik-isi-cireng,"tepung, maizena, bubuk, garam, kaldu,  tahu , lada,  air , tapioka, tahu"
Siomay ayam,125 gram dada ayam--125 gram tepung tapioka--1 sendok makan terigu--1/2 buah labu siam ukuran sedang--secukupnya garam--gula--1 buah wortel--1 butir telur--1 batang daun bawang--3 siung bawang putih--secukupnya kaldu bubuk ayam / jamur--,"Blender dada ayam bersama dengan telur dan bawang putih...--Kupas cuci dan rebus labu siam sampai empuk, kemudin haluskan / parut--Kupas cuci wortel kemudian parut, bawang daun iris halus.--Campur di wadah : adonan ayam, wortel, daun bawang, labu siam, tapioka, dan terigu aduk rata... tambahkan kaldu bubuk ayam / jamur, koreksi rasa... ini memang ga sampe kalis ya adonannya.. kalo sampe kalis habis tapioka banyak dan aga keras hasilnya...--Rebus air dipanci sampai mendidih.. cetak adonan siomay dengan menggunakan 2 buah sendok.. masukan ke air mendidih lanjutkan terus sampai adonan habis.. angkat jika siomay sudah mengambang dan matang...--Lengkapi dengan tahu, telur rebus, kol, dan kentang.--Sajikan bersama saus kacang, kecap, dan saos cabe.. jangan lupa jeruk limo nyaaa.... happy cooking....--",68,/id/resep/4346897-siomay-ayam,"ayam, bawang putih, telur, tepung, terigu, daun bawang, bubuk, garam, gula, kaldu, jamur, wortel,  labu, tapioka"
Telur ceplok kecap manis pedas,4 butir telur ayam--1 butir cabai merah besar--5 buah cabai rawit--2 siung bawang merah--1 siung bawah putih--3 sdm kecap manis--1 sdm tepung maizena--secukupnya Air--secukupnya Gula pasir dan penyedap rasa--secukupnya Minyak goreng--,"Goreng telur ceplok seperti biasa. Sisihkan.--Goreng bawang merah bawang putih dan cabai yg telah dipotong tipis-tipis. Tunggu sampai harum dan layu.--Tambahkan air, kecap, gula dan garam secukupnya. Cicipi jika sudah pas, tambahkan maizena yang telah dicampur air sedikit demi sedikit.--Masukkan telur ceplok. Lalu campur bumbu dengan rata. Angkat lalu sajikan.--",32,/id/resep/3944916-telur-ceplok-kecap-manis-pedas,"ayam, telur, tepung, maizena, bawang merah, cabai, rawit, minyak, gula, kecap, penyedap"
Telur tempe balado,Tempe--4 butir telur ayam--10 buah cabe merah campur sedikit rawit--3 buah bawang merah--2 buah Bawang putih--1 buah kemiri--1/2 sdt ketumbar--secukupnya Garam--secukupnya Gula putih--2 lembar daun jeruk--1 cm Sereh--,"Rebus telur ayam hingga matang, Setelah dingin, kupas kulit telur ayam--Potong tempe sesuai selera, lalu goreng hingga kekuningan. Tiriskan minyak bekas gorengan tempe bisa langsung digunakan untuk menggoreng telur hingga kekuningan.--Persiapan bumbu, bahan2 diatas ditumbuk hingga halus. Lalu sisihkan--Tumis bumbu yg sudah dihaluskan hingga matang. Akan terlihat dari warna nya dan akan sedikit berminyak. Masukan telur dan tempe yg telah digoreng. Aduk hingga rata. Sajikan selagi hangat--",11,/id/resep/3887819-telur-tempe-balado,"ayam, bawang putih, telur, bawang merah, sereh, cabe, rawit, ketumbar, garam, gula, tempe, daun jeruk, kemiri"
Pindang Udang,"500 gram udang--1 ltr air--8 bh bawang merah--8 bh bawang putih--15 bh cabe merah (sesuai selera)--1/2 bh nanas--1 bh timun--Secukupnya gula, garam--Secukupnya terasi (optional, aq ga pake)--","Haluskan cabe merah, bawang merah, putih--Rebus dengan air, tunggu hingga mendidih--Masukkan nanas dan timun, tunggu agak lunak--Masukkan udang dan daun kemangi. Tunggu hingga udang berubah warna.--",11,/id/resep/4364231-pindang-udang,"bawang putih, bawang merah, cabe, garam, gula, udang, terasi, nanas, timun"
Udang saus lada hitam,"300 gr udang windu--1 buah cabe merah(iris serong)--1 buah bawang bombay--3 siung bawang putih(cincang halus)--1 bks Saori saus tiram--3 sachet saus cabai indo food--2 sdm saus tomat--2 sdm kecap manis--1 sdt kecap Inggris--1 sdm lada hitam--1 sdt merica--1 sdm butter/margarin--100 ml air--Secukupnya garam, pasir,kaldu bubuk--","Buang kepala dan kulit udang kerat bagian punggung untuk membersihkan kotorannya cuci di air mengalir,beri perasan jeruk nipis marinasi dengan garam dan merica diamkan sejenak--Lelehkan butter/margarin didalam wajan masukan irisan bawang Bombay dan bawang bawang putih cincang tumis hingga harum lalu masukan irisan cabe merah hingga sedikit layu setelah itu baru masukan udang masak hingga berubah warna--Setelah udang berubah warna masukan saus tiram, saus tomat,saus sambal,kecap manis,kecap Inggris--Tambahkan air aduk aduk tambahkan bubuk lada hitam,garam, merica,gula pasir juga kaldu bubuk jangan lupa test rasa masak hingga sedikit mengental bila dirasa cukup matikan api pindahkan kedalam piring saji--Done,udang saus lada hitam siap dinikmati--",40,/id/resep/4411706-udang-saus-lada-hitam,"bawang putih, cabai, cabe, bubuk, merica, garam, kaldu, bawang bombay, lada, udang, saus, tiram, kecap, tomat, margarin"
Tempe meleT😛,1/2 kg tempe--20 cabe merah--29 cabe rawit merah--6 bawang merah--3 bawang putih--1/2 ruas kencut--,Potong tempe dn beri lobang di tengah ny--Ulek bumbu dn tumis biar harum--Angkat dn masukan ke tempe yg sudah di kesij lobang/balahan--Cekup kan ke terigu yg sudah di beri bumbu/masako dn air--Goreng dgn sajikan--,10,/id/resep/4336241-tempe-melet%F0%9F%98%9B,"bawang putih, bawang merah, cabe, rawit, tempe"
Nasi Briyani Sapi,500 gr daging sapi--1 kg beras--6 buah cabe kriting--1 buah bawang bombay besar--2 buah cabe merah besar--3 btr bawang putih--2 lbr salam--3 batang serai--3 btr bunga lawang--5 btr cengkeh--6 btr kapulaga--3 cm kayu manis--4 sdm bubuk kari--1 sdt ketumbar bubuk--1/2 sdt lada bubuk--Secukupnya garam--,"Cuci daging smpai bersih & potong sesuai selera lalu rebus air secukupny smpai medidih setlh mendidih masuk kan daging--Blender jahe & cabe keriting lalu masukkan di rebusan daging--Tumis bawang bombay dan bawang putih smpai harum lalu masukan cabe merah, salam sereh dan masukan bumbu bubuk lain nya sampai wangi lalu masukan daging yg sdh di rebus aduk2 kembali smpai bumbu meresap--Masukkan beras & tambah beras + air 3 cup + garam smpai air menyusut. Kukus smpai matang--",23,/id/resep/3810325-nasi-briyani-sapi,"bawang putih, serai, cabe, ketumbar, bubuk, garam, bawang bombay, lada, sapi, daging, cengkeh, beras, kapulaga,  kari"
Keto Deviled Eggs 😈 #ketopad_cp_telur,4 butir telor ayam--2 sdm salted butter--2 sdm mayonnaise (pilih yg free carbs n sugar ya)--Sejumput garlic powder--Sejumput italian herbs--,"Rebus telor ayam. Setelah matang, kupas.--Belah telor. Kerok bagian kuningnya. Sisihkan.--Campur bagian kuning telor dengan mayonnaise, butter, garlic powder dan italian herbs. Aduk rata.--Isikan campuran kuning telor kembali kedalam telor.--Viola! Devils Egg siap dinikmati 😍😍--",52,/id/resep/4282471-keto-deviled-eggs-%F0%9F%98%88-ketopad_cp_telur,"ayam, telor"
Penyetan  (Tempe-Terong),"Tempe digoreng--Terong dipotong-potong besar lalu digoreng--Bumbu penyetan:--250 gram tomat merah, iris kecil--4 siung bawang merah--4 siung bawang putih--2 biji cabe merah, potong-potong--10 biji cabe rawit merah--1 sdm gula merah iris--1 sdt garam halus--1/2 sdt terasi masak--Minyak goreng untuk menumis bumbu--Pelengkap: daun kemangi--","Siapkan dan timbang bahan sesuai resep.--Tumis cabe dan bawang hingga layu, angkat, uleg lembut atau kasar, sesuai selera. Sisihkan--Tumis irisan tomat dan terasi, masak hingga tomat hancur.--Masukkan semua sisa bumbu dan bumbu uleg, aduk rata dan masak lagi hingga sambal sedikit mengering.--Tes rasa, kalau sudah pas matikan apinya, angkat.--Tata tempe-terong di cobek sambal. Tuang sambal matang diatasnya, tekan-tekan dengan uleg-uleg agar sambal bisa menyatu. Lengkapi dengan daun kemangi😋--Ini hasil jadinya, Penyetan (tempe-terong) siap disajikan, selamat mencoba!--Happy cooking😊--",19,/id/resep/3952667-penyetan-tempe-terong,"bawang putih, bawang merah, cabe, rawit, minyak, garam, gula, tempe, tomat, kemangi, terasi, terong"
Opor tahu telor,"9 butir telur, rebus, kupas kulitnya--5 buah tahu putih kotak isi 5, potong 2,goreng sampai berkulit--1 batang sereh, geprek--1 ruas jari lengkuas, geprek--1 lembar daun salam uk.besar (klo kecil 2)--1 lembar daun jeruk, buang tulang daunnya--1 bungkus santan instan (kara 65ml)--1 liter Air kurang lebih--Bumbu halus :--5 buah bawang merah--2 siung bawang putih--2 butir kemiri--1 ruas jahe--1 ruas kunyit--1/2 sdt lada butiran--1/4 sdt jinten--1 sdm ketumbar--Secukupnya garam, gula dan penyedap rasa ayam--","Siapkan bahan, cuci bumbu halus dan rempah daun, sisihkan.--Tumis bumbu halus hingga harum, setelah itu masukkan sereh, lengkuas, daun salam, daun jeruk, aduk sebentar sampai daun layu, beri sedikit air, biarkan mendidih sebentar, angkat, sisihkan.--Masak air didalam panci kurang lebih 900 ml biarkan mendidih, setelah mendidih masukan tumisan bumbu,aduk2 sebentar baru telur dan tahu dimasukkan.--Aduk sesekali lalu bumbui garam, gula dan penyedap rasa ayam sesuai selera, tes rasa. Jika sudah pas baru masukkan santan instan diaduk2 terus sampai mendidih hingga tahu dan telur terlihat berubah warna.--Matikan api, angkat dan pindahkan kemangkuk siap disantap dan diberi bawang goreng sesuai selera.--Bumbu halus saya blender dgn menambahkan 20 ml air ya buntik, 😄😄--",103,/id/resep/4357810-opor-tahu-telor,"ayam, bawang putih, telur, bawang merah, daun salam, sereh, ketumbar, garam, gula, jahe, kunyit,  tahu , daun jeruk, lada,  air , lengkuas, santan, kemiri, penyedap, jinten, tahu"
Tempe selimut terigu,Stengah potong tempe--Terigu kriuk tempe (optional)--Terigu--Daun bawang--,Potong2 tempe sesuai selera.daun bawang iris tipis--Terigu kriuk tempe dan terigu biasa masukan ke wadah beri air aduk2.masukan daun bawang aduk lalu masukan tempe... Aku gk kasih apa2 lgi soal y terigu kriuk udh siap saji. Klo mw ksih garam boleh sdikit. Sementara minyak panas kn untuk menggoreng--Setelah terselimutkn semua si tempe y.. Goreng deh....--Selesai--,10,/id/resep/4012942-tempe-selimut-terigu,"terigu, daun bawang, tempe"
Beef patty steak black pepper sauce,"200 gram daging sapi cincang--3 sdm tepung panir--1/2 bawang Bombay, cincang--1 bawang putih, cincang--1 sdt merica--Secukupnya garam--Secukupnya minyak--Bahan sauce black pepper:--1/2 bawang Bombay, iris--5 sdm saus tiram--1 sdm kecap--3 sdm saus sambal--1 sdt tepung maizena larutkan dgn 100ml air--2 sdm minyak--France fries:--300 gram kentang, kupas--5 sdm tepung maizena--Minyak untuk menggoreng--Bahan tambahan sayuran (optional)--","Panaskan 2 sdm minyak, oseng bawang bombay dan bawang putih cincang hingga wangi, angkat. Lalu campurkan daging cincang, bawang bombay dan bawang putih tadi, lalu tepung panir, merica, secukupnya garam. Cetak bulat menggunakan tangan--Panaskan 2 sdm minyak lalu masak beef patty hingga masak dikedua sisi, tiriskan--Panaskan 2 sdm minyak, oseng bawang bombay hingga wangi, tambahkan saus tiram, saus sambal, kecap lalu tepung maizena yg dilarutkan, aduk hingga mengental--Potong potong kentang, siapkan kukusan, kukus kentang hingga empuk, angkat lalu lumuri dgn tepung maizena, goreng hingga kering, tiriskan--Ready to plating 🍛🍖--",111,/id/resep/3530608-beef-patty-steak-black-pepper-sauce,"bawang putih, tepung, maizena, minyak, merica, garam, bawang bombay, saus, tiram, kecap, sapi, panir, daging"
